id,title,original_language,popularity,vote_average
179150,Reality,Non-English,5.511,7.2
45162,Superman/Batman: Apocalypse,English,20.678,7.2
43266,How Green Was My Valley,English,6.647,7.2
19178,The Trip Across Paris,Non-English,4.735,7.2
13688,CJ7,Non-English,82.793,7.2
11837,Watership Down,English,11.868,7.2
2055,Open Range,English,18.68,7.2
37724,Skyfall,English,64.669,7.2
20283,Breaking Away,English,5.695,7.2
14359,Doubt,English,10.88,7.2
14299,Cadillac Records,English,9.856,7.2
646380,Don't Look Up,English,129.063,7.2
342473,Ballerina,English,50.564,7.2
10403,The Player,English,6.775,7.2
9837,The Prince of Egypt,English,38.895,7.2
606,Out of Africa,English,14.159,7.2
324849,The Lego Batman Movie,English,36.201,7.2
168,Star Trek IV: The Voyage Home,English,14.185,7.2
11850,Invasion of the Body Snatchers,English,15.267,7.2
9701,North Country,English,10.903,7.2
268,Batman,English,50.563,7.2
62215,Melancholia,English,14.25,7.2
13012,Felon,English,12.524,7.2
11502,Knife in the Water,Non-English,5.306,7.2
11051,The Last Temptation of Christ,English,21.955,7.2
10243,The Flight of the Phoenix,English,10.614,7.2
2760,The Lodger: A Story of the London Fog,English,11.135,7.2
844,2046,Non-English,19.426,7.2
9473,"South Park: Bigger, Longer & Uncut",English,26.832,7.2
34584,The NeverEnding Story,English,53.465,7.2
28118,The Gruffalo,English,13.816,7.2
14306,Marley & Me,English,54.887,7.2
469,Stranger Than Paradise,English,7.49,7.2
30074,Scooby-Doo! and the Legend of the Vampire,English,13.059,7.2
11647,Infernal Affairs II,Non-English,10.218,7.2
8088,Broken Embraces,Non-English,13.218,7.2
429200,Good Time,English,18.12,7.2
110398,No,Non-English,10.674,7.2
16562,The Cutting Edge,English,9.126,7.2
11832,Babette's Feast,Non-English,7.118,7.2
9502,Kung Fu Panda,English,109.24,7.2
399366,Marrowbone,English,15.046,7.2
340270,The Healer,English,21.119,7.2
287495,Labyrinth of Lies,Non-English,7.741,7.2
167,K-PAX,English,12.869,7.2
256962,Little Boy,English,9.375,7.2
25846,Baaria,Non-English,7.276,7.2
21519,Project A,Non-English,16.614,7.2
399579,Alita: Battle Angel,English,63.954,7.2
86829,Inside Llewyn Davis,English,11.997,7.2
14807,The Long Good Friday,English,8.332,7.2
14168,3:10 to Yuma,English,6.606,7.2
12232,The Thief of Bagdad,English,7.836,7.2
170,28 Days Later,English,51.382,7.2
187022,A Touch of Sin,Non-English,8.745,7.2
79707,Children Who Chase Lost Voices,Non-English,20.706,7.2
51241,Heartbeats,Non-English,6.766,7.2
10559,Frequency,English,18.817,7.2
3059,Intolerance: Love's Struggle Throughout the Ages,English,7.756,7.2
374671,After the Storm,Non-English,11.265,7.2
13885,Sweeney Todd: The Demon Barber of Fleet Street,English,26.843,7.2
12481,The Big Boss,Non-English,17.556,7.2
9388,Thank You for Smoking,English,10.455,7.2
542178,The French Dispatch,English,42.61,7.2
251,Ghost,English,41.205,7.2
42297,Burlesque,English,14.303,7.2
26617,Five Easy Pieces,English,8.102,7.2
12717,My Mother's Castle,Non-English,10.675,7.2
11772,The Haunting,English,9.077,7.2
695,Short Cuts,English,12.041,7.2
90,Beverly Hills Cop,English,17.175,7.2
581997,Batman vs. Teenage Mutant Ninja Turtles,English,20.568,7.2
330483,The Choice,English,15.842,7.2
97365,Rust and Bone,Non-English,8.901,7.2
59421,Bedevilled,Non-English,12.225,7.2
10528,Sherlock Holmes,English,36.369,7.2
9071,Living in Oblivion,English,6.14,7.2
6479,I Am Legend,English,84.36,7.2
257211,The Intern,English,30.991,7.2
10178,The Caine Mutiny,English,7.769,7.2
1538,Collateral,English,23.712,7.2
809,Shrek 2,English,159.915,7.2
411728,The Professor and the Madman,English,10.576,7.2
23168,The Town,English,121.07,7.2
22954,Invictus,English,17.82,7.2
12092,Alice in Wonderland,English,88.9,7.2
9560,A Walk in the Clouds,English,17.996,7.2
9013,Midnight Run,English,10.975,7.2
8363,Superbad,English,88.867,7.2
10673,Wall Street,English,14.041,7.2
39057,Pokémon: Arceus and the Jewel of Life,Non-English,29.432,7.2
30197,The Producers,English,8.742,7.2
23566,Barbie and the Three Musketeers,English,47.613,7.2
3549,After the Wedding,Non-English,9.117,7.2
266,Contempt,Non-English,5.623,7.2
616251,The Broken Hearts Gallery,English,13.324,7.2
602223,The Forever Purge,English,195.692,7.2
385103,Scoob!,English,54.053,7.2
205601,Belle,English,13.048,7.2
56825,Compagni di scuola,Non-English,4.279,7.2
16620,La Bamba,English,16.359,7.2
5176,3:10 to Yuma,English,21.617,7.2
2355,Reign Over Me,English,8.837,7.2
672647,The Map of Tiny Perfect Things,English,17.884,7.2
636698,The Man Without Gravity,Non-English,8.007,7.2
10925,The Return of the Living Dead,English,36.689,7.2
5236,Kiss Kiss Bang Bang,English,10.721,7.2
447061,Red Nose Day Actually,English,8.677,7.2
14375,Romanzo Criminale,English,8.58,7.2
10601,Peter Pan,English,31.563,7.2
6023,P.S. I Love You,English,22.722,7.2
571785,Time to Hunt,Non-English,19.073,7.2
352490,This Beautiful Fantastic,English,17.802,7.2
204436,Jack and the Cuckoo-Clock Heart,Non-English,18.252,7.2
39108,Dragon Ball Z: Wrath of the Dragon,Non-English,204.124,7.2
28043,Black Sabbath,Non-English,9.267,7.2
20982,Naruto Shippuden the Movie,Non-English,327.165,7.2
12877,Dead Man's Shoes,English,7.709,7.2
353326,The Man Who Knew Infinity,English,15.246,7.2
103758,Reality,Non-English,5.124,7.2
88284,Barbara,Non-English,7.977,7.2
72113,Carnage,English,7.969,7.2
15370,The Cat Returns,Non-English,34.124,7.2
13368,White Christmas,English,9.209,7.2
10150,The Last Unicorn,English,14.125,7.2
4952,Pillow Talk,English,6.256,7.2
1714,Fahrenheit 451,English,7.762,7.2
788,Mrs. Doubtfire,English,21.637,7.2
138,Dracula,English,11.361,7.2
319888,Eddie the Eagle,English,12.428,7.2
48254,Ovosodo,Non-English,6.27,7.2
517148,Beanpole,Non-English,6.403,7.2
398173,The House That Jack Built,English,17.764,7.2
70160,The Hunger Games,English,54.169,7.2
460465,Mortal Kombat,English,365.254,7.2
329805,My King,Non-English,7.795,7.2
2832,Identity,English,19.558,7.2
406990,What Happened to Monday,English,67.506,7.2
6396,SLC Punk,English,7.061,7.2
777270,Belfast,English,19.343,7.2
325113,A Girl Like Her,English,5.301,7.2
9400,Set It Off,English,10.854,7.2
1621,Trading Places,English,20.223,7.2
50348,The Lincoln Lawyer,English,14.74,7.2
24804,Black Dynamite,English,6.875,7.2
13001,Stargate: The Ark of Truth,English,15.327,7.2
4518,Elizabeth,English,9.25,7.2
14325,The Express,English,8.836,7.2
11703,Kiss of the Spider Woman,English,8.355,7.2
1213,The Talented Mr. Ripley,English,14.549,7.2
916,Bullitt,English,15.369,7.2
285733,Barbie and the Secret Door,English,17.012,7.2
44826,Hugo,English,21.904,7.2
38700,Bad Boys for Life,English,82.693,7.2
18030,Kiss Me Deadly,English,6.499,7.2
4538,The Darjeeling Limited,English,11.56,7.2
535544,Downton Abbey,English,25.669,7.2
117691,Gangs of Wasseypur - Part 1,Non-English,7.416,7.2
55931,The Animatrix,English,25.29,7.2
4176,Murder on the Orient Express,English,14.798,7.2
400090,The Nightingale,English,26.228,7.2
177677,Mission: Impossible - Rogue Nation,English,49.447,7.2
24615,Aloha Scooby-Doo!,English,28.977,7.2
22302,Polytechnique,Non-English,10.039,7.2
11524,Thief,English,10.88,7.2
11489,Rosetta,Non-English,6.877,7.2
476,Drugstore Cowboy,English,7.386,7.2
754067,Vicky and Her Mystery,Non-English,96.467,7.2
335360,My Little Pony: The Movie,English,21.056,7.2
68722,The Master,English,10.315,7.2
51876,Limitless,English,60.56,7.2
11660,Following,English,6.717,7.2
8438,Murder in the First,English,9.213,7.2
988,The China Syndrome,English,9.537,7.2
198663,The Maze Runner,English,233.384,7.2
3111,A Star Is Born,English,10.005,7.2
585077,Children of the Sea,Non-English,18.257,7.2
376660,The Edge of Seventeen,English,35.037,7.2
75624,Naruto Shippuden the Movie: Blood Prison,Non-English,167.574,7.2
458,Sissi: The Young Empress,Non-English,13.61,7.2
657644,Minnal Murali,Non-English,60.858,7.2
63310,Bullhead,Non-English,6.779,7.2
25431,Adam's Rib,English,7.611,7.2
10625,Mean Girls,English,57.04,7.2
8963,Crimson Tide,English,17.089,7.2
8879,Pale Rider,English,15.186,7.2
8583,Dangerous Beauty,English,12.198,7.2
7445,Brothers,English,479.777,7.2
59468,The Way,English,7.757,7.2
4688,Across the Universe,English,11.536,7.2
1164,Babel,English,13.322,7.2
607,Men in Black,English,46.249,7.2
409,The English Patient,English,12.943,7.2
21183,Fluke,English,9.064,7.2
14859,Keith,English,6.64,7.2
12159,What Dreams May Come,English,17.413,7.2
10223,A Simple Plan,English,9.564,7.2
59,A History of Violence,English,17.241,7.2
537915,After,English,245.024,7.2
403431,Brigsby Bear,English,7.203,7.2
11222,The American Friend,Non-English,5.624,7.2
11176,The Muppet Movie,English,11.396,7.2
11093,House of Sand and Fog,English,8.237,7.2
8329,[REC],Non-English,37.64,7.2
6106,Salvador,English,7.072,7.2
4588,"Lust, Caution",Non-English,24.833,7.2
226448,In Your Eyes,English,9.531,7.2
44716,In a Better World,Non-English,9.214,7.2
14903,Pooh's Grand Adventure: The Search for Christopher Robin,English,18.004,7.2
1885,The Karate Kid,English,24.187,7.2
606952,The Goddess of Fortune,Non-English,6.814,7.2
118628,English Vinglish,Non-English,6.019,7.2
79224,War of the Arrows,Non-English,27.082,7.2
17581,Naruto Shippuden the Movie: Bonds,Non-English,127.441,7.2
504949,The King,English,24.068,7.2
11328,Pusher II,Non-English,6.872,7.2
11287,A League of Their Own,English,13.551,7.2
9540,Dead Ringers,English,11.094,7.2
49047,Gravity,English,22.584,7.2
1271,300,English,50.968,7.2
978,Seven Years in Tibet,English,15.501,7.2
512263,Honey Boy,English,10.272,7.2
355338,Riley's First Date?,English,19.259,7.2
294016,Trumbo,English,8.056,7.2
96714,Diaz - Don't Clean Up This Blood,Non-English,6.634,7.2
71524,Ace of Aces,Non-English,6.626,7.2
22527,The Wrong Man,English,8.079,7.2
12230,One Hundred and One Dalmatians,English,75.461,7.2
11575,The Great Race,English,8.551,7.2
11446,Welcome to the Dollhouse,English,8.643,7.2
4415,Les Misérables,English,10.42,7.2
664300,Shiva Baby,English,13.108,7.2
633515,The Forgotten Battle,Non-English,38.304,7.2
475094,The Captain,Non-English,10.817,7.2
396774,Bomb City,English,8.19,7.2
323027,Justice League: Gods and Monsters,English,38.318,7.2
31602,The Chase,English,12.623,7.2
12289,Red Cliff,Non-English,14.205,7.2
10876,Quills,English,15.087,7.2
509364,By the Grace of God,Non-English,7.857,7.2
11165,Tora! Tora! Tora!,English,11.876,7.2
243,High Fidelity,English,14.125,7.2
797394,Secret Magic Control Agency,Non-English,51.999,7.2
279229,Sapphire Blue,Non-English,9.65,7.2
98622,9,English,6.791,7.2
15283,Pom Poko,Non-English,22.161,7.2
536743,Queen & Slim,English,10.918,7.2
438740,Salyut-7,Non-English,12.303,7.2
7350,The Bucket List,English,18.102,7.2
597219,The Half of It,English,19.97,7.2
524047,Greenland,English,71.499,7.2
15067,"The Good, the Bad, the Weird",Non-English,10.21,7.2
2117,Sophie Scholl: The Final Days,Non-English,7.399,7.2
964,The Phantom of the Opera,English,9.875,7.2
54551,Banana,English,44.356,7.2
23637,"Ciao, Professore!",Non-English,4.795,7.2
10648,Magnum Force,English,16.195,7.2
511809,West Side Story,English,86.601,7.2
363676,Sully,English,28.72,7.2
334517,The Siege of Jadotville,English,14.391,7.2
12105,Yellow Submarine,English,10.259,7.2
11639,The Dark Crystal,English,12.892,7.2
501170,Doctor Sleep,English,29.84,7.2
11646,Gallipoli,English,7.668,7.2
2024,The Patriot,English,32.592,7.2
994,Straw Dogs,English,18.07,7.2
744275,After We Fell,English,336.696,7.2
271714,Love & Mercy,English,9.606,7.2
188538,Remember Sunday,English,6.684,7.2
116745,The Secret Life of Walter Mitty,English,28.408,7.2
42661,The Vikings,English,14.974,7.2
14291,Searching for Bobby Fischer,English,7.797,7.2
6615,Lars and the Real Girl,English,11.423,7.2
2153,The Driver,English,10.606,7.2
680531,The Mad Women's Ball,Non-English,39.598,7.2
474354,22 July,English,26.329,7.2
653349,Vacation Friends,English,49.764,7.1
522162,Midway,English,39.242,7.1
458423,Mamma Mia! Here We Go Again,English,21.169,7.1
10198,The Princess and the Frog,English,109.371,7.1
10102,La Grande Bouffe,Non-English,8.839,7.1
551,The Poseidon Adventure,English,11.216,7.1
421,The Life Aquatic with Steve Zissou,English,10.441,7.1
581389,Space Sweepers,Non-English,67.829,7.1
396371,Molly's Game,English,22.848,7.1
130739,A Coffee in Berlin,Non-English,5.448,7.1
71325,Kiss Me,Non-English,13.38,7.1
10564,Where the Heart Is,English,44.369,7.1
10476,Hustle & Flow,English,11.496,7.1
570670,The Invisible Man,English,32.194,7.1
530385,Midsommar,English,61.223,7.1
297270,Tinker Bell and the Legend of the NeverBeast,English,57.544,7.1
2668,Sleepy Hollow,English,46.628,7.1
609,Poltergeist,English,32.322,7.1
537996,The Ballad of Buster Scruggs,English,25.782,7.1
15588,OSS 117: Lost in Rio,Non-English,8.242,7.1
11485,Take the Money and Run,English,6.549,7.1
9660,Operation Petticoat,English,9.577,7.1
336050,Son of Saul,Non-English,8.057,7.1
40807,50/50,English,23.038,7.1
11382,Bullets Over Broadway,English,8.256,7.1
4441,Candy,English,9.24,7.1
2280,Big,English,16.577,7.1
454640,The Angry Birds Movie 2,English,60.078,7.1
37767,Fun Is Beautiful,Non-English,6.467,7.1
8222,High Heels,Non-English,8.673,7.1
420821,Chip 'n Dale: Rescue Rangers,English,419.018,7.1
403300,A Hidden Life,English,14.18,7.1
254172,Fathers and Daughters,English,12.168,7.1
19186,The Parent Trap,English,18.364,7.1
12584,The Shootist,English,6.946,7.1
1548,Ghost World,English,7.13,7.1
420818,The Lion King,English,132.729,7.1
335787,Uncharted,English,957.479,7.1
13666,The Wolf Man,English,9.638,7.1
13041,El Topo,Non-English,9.18,7.1
9829,United 93,English,12.206,7.1
487672,Reign of the Supermen,English,17.411,7.1
281338,War for the Planet of the Apes,English,56.227,7.1
82881,Tangled Ever After,English,48.952,7.1
15712,Welcome,Non-English,5.428,7.1
14794,if....,English,7.383,7.1
10948,The Fox and the Hound,English,55.254,7.1
2998,Zabriskie Point,English,7.93,7.1
1627,The Wild Child,Non-English,6.192,7.1
557940,My Boyfriend's Meds,Non-English,11.439,7.1
573,Frenzy,English,8.743,7.1
336000,The Glass Castle,English,20.132,7.1
14748,Boy A,English,7.64,7.1
12473,The Visitor,English,7.927,7.1
11457,Life as a House,English,8.055,7.1
10634,Friday,English,32.367,7.1
9441,Stepmom,English,22.237,7.1
647,Final Fantasy VII: Advent Children,Non-English,19.696,7.1
542921,While at War,Non-English,7.274,7.1
522039,The Last Black Man in San Francisco,English,7.604,7.1
428449,A Ghost Story,English,16.71,7.1
1574,Chicago,English,13.025,7.1
752505,The Old Ways,English,11.687,7.1
618416,Penguin Bloom,English,19.156,7.1
487242,Suicide Squad: Hell to Pay,English,40.675,7.1
10830,Matilda,English,57.707,7.1
10531,Death and the Maiden,English,9.171,7.1
4552,A Tale of Two Sisters,Non-English,50.555,7.1
635,Angel Heart,English,16.19,7.1
440472,The Upside,English,19.701,7.1
11533,Jason and the Argonauts,English,23.428,7.1
9820,The Parent Trap,English,144.091,7.1
1997,Two Brothers,English,16.601,7.1
612,Munich,English,13.103,7.1
537055,Wonder Woman: Bloodlines,English,26.145,7.1
19562,The Magnificent One,Non-English,6.985,7.1
16161,Baby Boy,English,10.768,7.1
10142,Casualties of War,English,14.478,7.1
9741,Unbreakable,English,59.574,7.1
560044,The Willoughbys,English,22.017,7.1
68730,Silence,English,25.022,7.1
19265,Whatever Works,English,9.703,7.1
17887,Barefoot in the Park,English,8.752,7.1
10141,Dirty Rotten Scoundrels,English,12.898,7.1
203,Mean Streets,English,10.791,7.1
9303,Bound,English,14.582,7.1
585083,Hotel Transylvania: Transformania,English,690.201,7.1
473033,Uncut Gems,English,28.281,7.1
449749,The Leisure Seeker,English,9.28,7.1
420817,Aladdin,English,106.284,7.1
147773,The Way Way Back,English,14.187,7.1
11153,National Lampoon's Vacation,English,24.541,7.1
10994,White Oleander,English,11.63,7.1
565179,The First King,Non-English,14.269,7.1
19236,Santa Sangre,English,7.046,7.1
17358,My Name Ain't Johnny,Non-English,6.248,7.1
38810,Dogtooth,Non-English,30.652,7.1
10162,Waking Ned,English,7.546,7.1
3073,Bud Abbott and Lou Costello Meet Frankenstein,English,8.464,7.1
599281,Fear of Rain,English,42.276,7.1
340613,The Wife,English,10.219,7.1
652,Troy,English,54.846,7.1
811634,The Monkey King: Reborn,Non-English,13.335,7.1
632666,Unpregnant,English,11.273,7.1
517331,The Realm,Non-English,7.771,7.1
371638,The Disaster Artist,English,12.928,7.1
75258,Secret of the Wings,English,69.346,7.1
13459,Barbie in 'A Christmas Carol',English,24.482,7.1
473,Pi,English,13.935,7.1
639721,The Addams Family 2,English,232.415,7.1
123377,Pietà,Non-English,9.324,7.1
58574,Sherlock Holmes: A Game of Shadows,English,50.902,7.1
69315,Battlestar Galactica: Razor,English,10.93,7.1
10986,The Taming of the Scoundrel,Non-English,17.783,7.1
9846,To Live and Die in L.A.,English,8.917,7.1
4192,Death on the Nile,English,16.835,7.1
63831,The Kid with a Bike,Non-English,8.018,7.1
291270,Anomalisa,English,11.695,7.1
82693,Silver Linings Playbook,English,37.824,7.1
8051,Punch-Drunk Love,English,14.552,7.1
2100,The Last Castle,English,12.439,7.1
327,Brother,English,11.976,7.1
206563,Trash,Non-English,10.075,7.1
89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,Non-English,79.609,7.1
48034,Little White Lies,Non-English,12.351,7.1
38438,Buffet Froid,Non-English,6.413,7.1
11897,How the West Was Won,English,13.868,7.1
11316,Macbeth,English,8.392,7.1
8470,John Q,English,18.969,7.1
1089,Point Break,English,22.252,7.1
9322,La Femme Nikita,Non-English,19.551,7.1
276,The Edukators,Non-English,6.031,7.1
606954,I Hate Summer,Non-English,7.947,7.1
212778,Chef,English,14.517,7.1
196024,The Keeper of Lost Causes,Non-English,13.291,7.1
22383,The Professionals,English,11.181,7.1
12914,Stargate: Continuum,English,12.711,7.1
249688,The End of the Tour,English,8.286,7.1
11634,Show Me Love,Non-English,7.53,7.1
109410,42,English,20.517,7.1
785538,7 Prisoners,Non-English,86.827,7.1
532814,The Bad Seed,English,12.126,7.1
11042,The Barbarian Invasions,Non-English,6.922,7.1
10590,We Were Soldiers,English,20.068,7.1
2028,Say Anything...,English,16.652,7.1
567604,Once Upon a Deadpool,English,63.279,7.1
23483,Kick-Ass,English,65.605,7.1
18912,Angst,Non-English,6.161,7.1
65,8 Mile,English,34.805,7.1
759175,The Princess,English,2456.15,7.2
369523,The Tale,English,14.161,7.1
336843,Maze Runner: The Death Cure,English,108.102,7.1
19833,In the Loop,English,8.329,7.1
13701,Immortal Beloved,English,10.203,7.1
25300,I'm Not Scared,Non-English,6.683,7.1
15400,Mickey's Once Upon a Christmas,English,12.818,7.1
11296,Birdy,English,9.868,7.1
4643,The Guardian,English,15.935,7.1
335797,Sing,English,105.481,7.1
308639,Dope,English,16.117,7.1
16553,Little Manhattan,English,13.755,7.1
7972,Before the Devil Knows You're Dead,English,14.485,7.1
